gene_id,count,frequency,compartment
group_271,5,0.0059594755661501785,Cloud
group_242,5,0.0059594755661501785,Cloud
group_230,5,0.0059594755661501785,Cloud
group_224,5,0.0059594755661501785,Cloud
group_219,5,0.0059594755661501785,Cloud
group_117,5,0.0059594755661501785,Cloud
group_99,5,0.0059594755661501785,Cloud
group_4505,4,0.004767580452920143,Cloud
group_4504,4,0.004767580452920143,Cloud
group_4461,4,0.004767580452920143,Cloud
group_4429,4,0.004767580452920143,Cloud
group_4423,4,0.004767580452920143,Cloud
group_4390,4,0.004767580452920143,Cloud
group_4383,4,0.004767580452920143,Cloud
group_4375,4,0.004767580452920143,Cloud
group_4374,4,0.004767580452920143,Cloud
group_4360,4,0.004767580452920143,Cloud
group_4359,4,0.004767580452920143,Cloud
group_4338,4,0.004767580452920143,Cloud
group_4320,4,0.004767580452920143,Cloud
group_4319,4,0.004767580452920143,Cloud
group_4318,4,0.004767580452920143,Cloud
group_4317,4,0.004767580452920143,Cloud
group_4316,4,0.004767580452920143,Cloud
group_4308,4,0.004767580452920143,Cloud
group_4307,4,0.004767580452920143,Cloud
group_4304,4,0.004767580452920143,Cloud
group_4298,4,0.004767580452920143,Cloud
group_4297,4,0.004767580452920143,Cloud
group_4296,4,0.004767580452920143,Cloud
group_4295,4,0.004767580452920143,Cloud
group_4287,4,0.004767580452920143,Cloud
group_4286,4,0.004767580452920143,Cloud
group_4280,4,0.004767580452920143,Cloud
group_4271,4,0.004767580452920143,Cloud
group_4261,4,0.004767580452920143,Cloud
group_4260,4,0.004767580452920143,Cloud
group_4259,4,0.004767580452920143,Cloud
group_4258,4,0.004767580452920143,Cloud
group_4256,4,0.004767580452920143,Cloud
group_4240,4,0.004767580452920143,Cloud
group_4235,4,0.004767580452920143,Cloud
bla,4,0.004767580452920143,Cloud
group_4219,4,0.004767580452920143,Cloud
group_4217,4,0.004767580452920143,Cloud
group_4209,4,0.004767580452920143,Cloud
group_4208,4,0.004767580452920143,Cloud
group_4207,4,0.004767580452920143,Cloud
group_4206,4,0.004767580452920143,Cloud
group_4205,4,0.004767580452920143,Cloud
group_4204,4,0.004767580452920143,Cloud
group_4203,4,0.004767580452920143,Cloud
group_4199,4,0.004767580452920143,Cloud
group_4198,4,0.004767580452920143,Cloud
group_4197,4,0.004767580452920143,Cloud
group_4196,4,0.004767580452920143,Cloud
group_4195,4,0.004767580452920143,Cloud
group_4140,4,0.004767580452920143,Cloud
group_4110,4,0.004767580452920143,Cloud
group_4101,4,0.004767580452920143,Cloud
group_4095,4,0.004767580452920143,Cloud
group_4094,4,0.004767580452920143,Cloud
group_4093,4,0.004767580452920143,Cloud
group_4091,4,0.004767580452920143,Cloud
group_4090,4,0.004767580452920143,Cloud
group_4089,4,0.004767580452920143,Cloud
group_4054,4,0.004767580452920143,Cloud
group_4053,4,0.004767580452920143,Cloud
group_4049,4,0.004767580452920143,Cloud
group_4048,4,0.004767580452920143,Cloud
group_4016,4,0.004767580452920143,Cloud
mrr,4,0.004767580452920143,Cloud
group_4002,4,0.004767580452920143,Cloud
group_4001,4,0.004767580452920143,Cloud
group_4000,4,0.004767580452920143,Cloud
group_3989,4,0.004767580452920143,Cloud
group_3986,4,0.004767580452920143,Cloud
group_3979,4,0.004767580452920143,Cloud
group_3976,4,0.004767580452920143,Cloud
group_3967,4,0.004767580452920143,Cloud
group_3965,4,0.004767580452920143,Cloud
group_3964,4,0.004767580452920143,Cloud
group_3963,4,0.004767580452920143,Cloud
group_3962,4,0.004767580452920143,Cloud
group_3961,4,0.004767580452920143,Cloud
group_3960,4,0.004767580452920143,Cloud
group_3959,4,0.004767580452920143,Cloud
group_3958,4,0.004767580452920143,Cloud
group_3957,4,0.004767580452920143,Cloud
group_3956,4,0.004767580452920143,Cloud
group_3955,4,0.004767580452920143,Cloud
group_3954,4,0.004767580452920143,Cloud
group_3952,4,0.004767580452920143,Cloud
ghrA,4,0.004767580452920143,Cloud
group_3949,4,0.004767580452920143,Cloud
group_3948,4,0.004767580452920143,Cloud
group_3947,4,0.004767580452920143,Cloud
ftsP_1,4,0.004767580452920143,Cloud
group_3946,4,0.004767580452920143,Cloud
group_3944,4,0.004767580452920143,Cloud
group_3912,4,0.004767580452920143,Cloud
group_3880,4,0.004767580452920143,Cloud
group_3867,4,0.004767580452920143,Cloud
viuB_1,4,0.004767580452920143,Cloud
group_3863,4,0.004767580452920143,Cloud
group_3862,4,0.004767580452920143,Cloud
fpuD_2,4,0.004767580452920143,Cloud
group_3861,4,0.004767580452920143,Cloud
btuC~~~fepD_1,4,0.004767580452920143,Cloud
group_3859,4,0.004767580452920143,Cloud
kdgK,4,0.004767580452920143,Cloud
yfhA_1,4,0.004767580452920143,Cloud
group_3835,4,0.004767580452920143,Cloud
smc_1~~~smc_2,4,0.004767580452920143,Cloud
group_3810,4,0.004767580452920143,Cloud
icd_2,4,0.004767580452920143,Cloud
group_3800,4,0.004767580452920143,Cloud
group_3794,4,0.004767580452920143,Cloud
group_3781,4,0.004767580452920143,Cloud
group_3778,4,0.004767580452920143,Cloud
group_3777,4,0.004767580452920143,Cloud
group_3744,4,0.004767580452920143,Cloud
group_3741,4,0.004767580452920143,Cloud
group_3738,4,0.004767580452920143,Cloud
group_3716,4,0.004767580452920143,Cloud
group_3713,4,0.004767580452920143,Cloud
group_3674,4,0.004767580452920143,Cloud
group_3650,4,0.004767580452920143,Cloud
group_3643,4,0.004767580452920143,Cloud
group_3642,4,0.004767580452920143,Cloud
group_3640,4,0.004767580452920143,Cloud
group_3639,4,0.004767580452920143,Cloud
group_3638,4,0.004767580452920143,Cloud
wecC,4,0.004767580452920143,Cloud
group_3606,4,0.004767580452920143,Cloud
group_3605,4,0.004767580452920143,Cloud
group_3597,4,0.004767580452920143,Cloud
group_3540,4,0.004767580452920143,Cloud
degU,4,0.004767580452920143,Cloud
group_3533,4,0.004767580452920143,Cloud
group_3532,4,0.004767580452920143,Cloud
group_3531,4,0.004767580452920143,Cloud
group_3530,4,0.004767580452920143,Cloud
group_3529,4,0.004767580452920143,Cloud
group_3528,4,0.004767580452920143,Cloud
group_3527,4,0.004767580452920143,Cloud
group_3524,4,0.004767580452920143,Cloud
group_3523,4,0.004767580452920143,Cloud
group_3520,4,0.004767580452920143,Cloud
azoB,4,0.004767580452920143,Cloud
bmrA_1,4,0.004767580452920143,Cloud
group_3489,4,0.004767580452920143,Cloud
group_3487,4,0.004767580452920143,Cloud
group_3486,4,0.004767580452920143,Cloud
group_3485,4,0.004767580452920143,Cloud
group_3484,4,0.004767580452920143,Cloud
group_3480,4,0.004767580452920143,Cloud
group_3478,4,0.004767580452920143,Cloud
ccsA_1,4,0.004767580452920143,Cloud
group_3473,4,0.004767580452920143,Cloud
group_3470,4,0.004767580452920143,Cloud
group_3469,4,0.004767580452920143,Cloud
group_3413,4,0.004767580452920143,Cloud
group_3035,4,0.004767580452920143,Cloud
group_2918,4,0.004767580452920143,Cloud
group_2819,4,0.004767580452920143,Cloud
group_2631,4,0.004767580452920143,Cloud
group_2562,4,0.004767580452920143,Cloud
group_2473,4,0.004767580452920143,Cloud
group_2456,4,0.004767580452920143,Cloud
group_2357,4,0.004767580452920143,Cloud
group_2274,4,0.004767580452920143,Cloud
group_2263,4,0.004767580452920143,Cloud
group_2220,4,0.004767580452920143,Cloud
group_2209,4,0.004767580452920143,Cloud
group_2196,4,0.004767580452920143,Cloud
group_2150,4,0.004767580452920143,Cloud
group_2113,4,0.004767580452920143,Cloud
group_2093,4,0.004767580452920143,Cloud
group_2054,4,0.004767580452920143,Cloud
group_2010,4,0.004767580452920143,Cloud
group_1992,4,0.004767580452920143,Cloud
group_1946,4,0.004767580452920143,Cloud
group_1909,4,0.004767580452920143,Cloud
group_1883,4,0.004767580452920143,Cloud
group_1868,4,0.004767580452920143,Cloud
group_1705,4,0.004767580452920143,Cloud
group_1693,4,0.004767580452920143,Cloud
group_1688,4,0.004767580452920143,Cloud
group_1672,4,0.004767580452920143,Cloud
group_1652,4,0.004767580452920143,Cloud
group_1638,4,0.004767580452920143,Cloud
group_1527,4,0.004767580452920143,Cloud
group_1483,4,0.004767580452920143,Cloud
group_1470,4,0.004767580452920143,Cloud
group_1446,4,0.004767580452920143,Cloud
group_1288,4,0.004767580452920143,Cloud
group_1223,4,0.004767580452920143,Cloud
group_1218,4,0.004767580452920143,Cloud
group_1216,4,0.004767580452920143,Cloud
group_1212,4,0.004767580452920143,Cloud
group_1207,4,0.004767580452920143,Cloud
whiB_1,4,0.004767580452920143,Cloud
group_1131,4,0.004767580452920143,Cloud
group_1114,4,0.004767580452920143,Cloud
group_1105,4,0.004767580452920143,Cloud
group_1102,4,0.004767580452920143,Cloud
group_1092,4,0.004767580452920143,Cloud
group_966,4,0.004767580452920143,Cloud
group_959,4,0.004767580452920143,Cloud
group_937,4,0.004767580452920143,Cloud
group_924,4,0.004767580452920143,Cloud
group_886,4,0.004767580452920143,Cloud
group_862,4,0.004767580452920143,Cloud
group_837,4,0.004767580452920143,Cloud
group_800,4,0.004767580452920143,Cloud
group_799,4,0.004767580452920143,Cloud
group_771,4,0.004767580452920143,Cloud
group_739,4,0.004767580452920143,Cloud
group_729,4,0.004767580452920143,Cloud
group_724,4,0.004767580452920143,Cloud
group_714,4,0.004767580452920143,Cloud
group_693,4,0.004767580452920143,Cloud
group_683,4,0.004767580452920143,Cloud
group_681,4,0.004767580452920143,Cloud
group_673,4,0.004767580452920143,Cloud
group_546,4,0.004767580452920143,Cloud
group_533,4,0.004767580452920143,Cloud
group_493,4,0.004767580452920143,Cloud
group_476,4,0.004767580452920143,Cloud
group_473,4,0.004767580452920143,Cloud
group_455,4,0.004767580452920143,Cloud
group_399,4,0.004767580452920143,Cloud
group_396,4,0.004767580452920143,Cloud
group_393,4,0.004767580452920143,Cloud
group_359,4,0.004767580452920143,Cloud
group_320,4,0.004767580452920143,Cloud
group_317,4,0.004767580452920143,Cloud
group_310,4,0.004767580452920143,Cloud
group_303,4,0.004767580452920143,Cloud
group_97,4,0.004767580452920143,Cloud
group_61,4,0.004767580452920143,Cloud
group_4507,3,0.003575685339690107,Cloud
group_4494,3,0.003575685339690107,Cloud
group_4482,3,0.003575685339690107,Cloud
group_4464,3,0.003575685339690107,Cloud
group_4452,3,0.003575685339690107,Cloud
group_4451,3,0.003575685339690107,Cloud
group_4450,3,0.003575685339690107,Cloud
group_4436,3,0.003575685339690107,Cloud
group_4431,3,0.003575685339690107,Cloud
group_4430,3,0.003575685339690107,Cloud
smc_3,3,0.003575685339690107,Cloud
group_4384,3,0.003575685339690107,Cloud
lnrK_1~~~lnrK,3,0.003575685339690107,Cloud
group_4373,3,0.003575685339690107,Cloud
group_4372,3,0.003575685339690107,Cloud
group_4371,3,0.003575685339690107,Cloud
group_4362,3,0.003575685339690107,Cloud
group_4361,3,0.003575685339690107,Cloud
group_4335,3,0.003575685339690107,Cloud
group_4294,3,0.003575685339690107,Cloud
group_4263,3,0.003575685339690107,Cloud
group_4178,3,0.003575685339690107,Cloud
group_4177,3,0.003575685339690107,Cloud
group_4176,3,0.003575685339690107,Cloud
group_4165,3,0.003575685339690107,Cloud
rbsK_2,3,0.003575685339690107,Cloud
rbsA,3,0.003575685339690107,Cloud
deoC1,3,0.003575685339690107,Cloud
mngR,3,0.003575685339690107,Cloud
group_4164,3,0.003575685339690107,Cloud
rbsD,3,0.003575685339690107,Cloud
rbsC_2,3,0.003575685339690107,Cloud
group_4163,3,0.003575685339690107,Cloud
ettA_2,3,0.003575685339690107,Cloud
group_4162,3,0.003575685339690107,Cloud
group_4161,3,0.003575685339690107,Cloud
group_4160,3,0.003575685339690107,Cloud
group_4137,3,0.003575685339690107,Cloud
group_4130,3,0.003575685339690107,Cloud
group_4114,3,0.003575685339690107,Cloud
betI_7,3,0.003575685339690107,Cloud
group_4106,3,0.003575685339690107,Cloud
group_4060,3,0.003575685339690107,Cloud
group_4043,3,0.003575685339690107,Cloud
group_4042,3,0.003575685339690107,Cloud
group_4037,3,0.003575685339690107,Cloud
ssuB,3,0.003575685339690107,Cloud
group_4029,3,0.003575685339690107,Cloud
group_4028,3,0.003575685339690107,Cloud
stp,3,0.003575685339690107,Cloud
group_4027,3,0.003575685339690107,Cloud
group_4026,3,0.003575685339690107,Cloud
group_4025,3,0.003575685339690107,Cloud
group_4024,3,0.003575685339690107,Cloud
fmt_2,3,0.003575685339690107,Cloud
group_4021,3,0.003575685339690107,Cloud
group_3995,3,0.003575685339690107,Cloud
group_3980,3,0.003575685339690107,Cloud
group_3974,3,0.003575685339690107,Cloud
group_3924,3,0.003575685339690107,Cloud
group_3923,3,0.003575685339690107,Cloud
group_3917,3,0.003575685339690107,Cloud
group_3872,3,0.003575685339690107,Cloud
group_3870,3,0.003575685339690107,Cloud
group_3866,3,0.003575685339690107,Cloud
group_3865,3,0.003575685339690107,Cloud
group_3860,3,0.003575685339690107,Cloud
group_3856,3,0.003575685339690107,Cloud
group_3837,3,0.003575685339690107,Cloud
group_3833,3,0.003575685339690107,Cloud
group_3830,3,0.003575685339690107,Cloud
group_3824,3,0.003575685339690107,Cloud
group_3792,3,0.003575685339690107,Cloud
group_3789,3,0.003575685339690107,Cloud
group_3786,3,0.003575685339690107,Cloud
group_3785,3,0.003575685339690107,Cloud
group_3784,3,0.003575685339690107,Cloud
group_3752,3,0.003575685339690107,Cloud
group_3747,3,0.003575685339690107,Cloud
group_3746,3,0.003575685339690107,Cloud
group_3745,3,0.003575685339690107,Cloud
group_3707,3,0.003575685339690107,Cloud
group_3706,3,0.003575685339690107,Cloud
group_3704,3,0.003575685339690107,Cloud
group_3702,3,0.003575685339690107,Cloud
group_3701,3,0.003575685339690107,Cloud
group_3700,3,0.003575685339690107,Cloud
group_3699,3,0.003575685339690107,Cloud
group_3691,3,0.003575685339690107,Cloud
group_3688,3,0.003575685339690107,Cloud
group_3687,3,0.003575685339690107,Cloud
group_3686,3,0.003575685339690107,Cloud
glpB,3,0.003575685339690107,Cloud
group_3677,3,0.003575685339690107,Cloud
group_3675,3,0.003575685339690107,Cloud
group_3673,3,0.003575685339690107,Cloud
group_3672,3,0.003575685339690107,Cloud
group_3671,3,0.003575685339690107,Cloud
group_3670,3,0.003575685339690107,Cloud
group_3669,3,0.003575685339690107,Cloud
group_3668,3,0.003575685339690107,Cloud
cmtR_3,3,0.003575685339690107,Cloud
group_3658,3,0.003575685339690107,Cloud
group_3649,3,0.003575685339690107,Cloud
group_3648,3,0.003575685339690107,Cloud
group_3645,3,0.003575685339690107,Cloud
group_3637,3,0.003575685339690107,Cloud
group_3636,3,0.003575685339690107,Cloud
group_3614,3,0.003575685339690107,Cloud
group_3613,3,0.003575685339690107,Cloud
group_3612,3,0.003575685339690107,Cloud
group_3611,3,0.003575685339690107,Cloud
group_3609,3,0.003575685339690107,Cloud
group_3607,3,0.003575685339690107,Cloud
dprA_1,3,0.003575685339690107,Cloud
btuD_3,3,0.003575685339690107,Cloud
group_3593,3,0.003575685339690107,Cloud
group_3592,3,0.003575685339690107,Cloud
group_3590,3,0.003575685339690107,Cloud
group_3589,3,0.003575685339690107,Cloud
group_3588,3,0.003575685339690107,Cloud
group_3587,3,0.003575685339690107,Cloud
group_3585,3,0.003575685339690107,Cloud
group_3584,3,0.003575685339690107,Cloud
group_3582,3,0.003575685339690107,Cloud
group_3581,3,0.003575685339690107,Cloud
group_3579,3,0.003575685339690107,Cloud
group_3578,3,0.003575685339690107,Cloud
group_3577,3,0.003575685339690107,Cloud
group_3574,3,0.003575685339690107,Cloud
group_3571,3,0.003575685339690107,Cloud
group_3570,3,0.003575685339690107,Cloud
group_3569,3,0.003575685339690107,Cloud
group_3568,3,0.003575685339690107,Cloud
group_3567,3,0.003575685339690107,Cloud
group_3566,3,0.003575685339690107,Cloud
group_3565,3,0.003575685339690107,Cloud
group_3564,3,0.003575685339690107,Cloud
group_3563,3,0.003575685339690107,Cloud
group_3562,3,0.003575685339690107,Cloud
group_3561,3,0.003575685339690107,Cloud
group_3560,3,0.003575685339690107,Cloud
group_3559,3,0.003575685339690107,Cloud
group_3558,3,0.003575685339690107,Cloud
group_3557,3,0.003575685339690107,Cloud
group_3556,3,0.003575685339690107,Cloud
group_3554,3,0.003575685339690107,Cloud
group_3553,3,0.003575685339690107,Cloud
group_3552,3,0.003575685339690107,Cloud
group_3551,3,0.003575685339690107,Cloud
group_3550,3,0.003575685339690107,Cloud
group_3452,3,0.003575685339690107,Cloud
sdhL,3,0.003575685339690107,Cloud
group_3194,3,0.003575685339690107,Cloud
group_3125,3,0.003575685339690107,Cloud
group_3098,3,0.003575685339690107,Cloud
group_2986,3,0.003575685339690107,Cloud
group_2675,3,0.003575685339690107,Cloud
group_2397,3,0.003575685339690107,Cloud
group_2396,3,0.003575685339690107,Cloud
group_2089,3,0.003575685339690107,Cloud
group_2052,3,0.003575685339690107,Cloud
group_2011,3,0.003575685339690107,Cloud
group_1912,3,0.003575685339690107,Cloud
group_1901,3,0.003575685339690107,Cloud
group_1896,3,0.003575685339690107,Cloud
group_1540,3,0.003575685339690107,Cloud
group_1533,3,0.003575685339690107,Cloud
group_1481,3,0.003575685339690107,Cloud
group_1477,3,0.003575685339690107,Cloud
group_1434,3,0.003575685339690107,Cloud
group_1426,3,0.003575685339690107,Cloud
group_1424,3,0.003575685339690107,Cloud
group_1365,3,0.003575685339690107,Cloud
group_1322,3,0.003575685339690107,Cloud
group_1155,3,0.003575685339690107,Cloud
group_1094,3,0.003575685339690107,Cloud
group_1093,3,0.003575685339690107,Cloud
group_1087,3,0.003575685339690107,Cloud
group_1005,3,0.003575685339690107,Cloud
group_1002,3,0.003575685339690107,Cloud
group_969,3,0.003575685339690107,Cloud
group_861,3,0.003575685339690107,Cloud
group_847,3,0.003575685339690107,Cloud
btuC_3,3,0.003575685339690107,Cloud
group_735,3,0.003575685339690107,Cloud
group_678,3,0.003575685339690107,Cloud
group_675,3,0.003575685339690107,Cloud
ssb_1,3,0.003575685339690107,Cloud
group_649,3,0.003575685339690107,Cloud
group_645,3,0.003575685339690107,Cloud
group_644,3,0.003575685339690107,Cloud
group_641,3,0.003575685339690107,Cloud
group_634,3,0.003575685339690107,Cloud
group_610,3,0.003575685339690107,Cloud
group_602,3,0.003575685339690107,Cloud
group_557,3,0.003575685339690107,Cloud
group_540,3,0.003575685339690107,Cloud
group_525,3,0.003575685339690107,Cloud
group_480,3,0.003575685339690107,Cloud
hmuV,3,0.003575685339690107,Cloud
group_453,3,0.003575685339690107,Cloud
group_452,3,0.003575685339690107,Cloud
group_415,3,0.003575685339690107,Cloud
group_377,3,0.003575685339690107,Cloud
group_371,3,0.003575685339690107,Cloud
group_368,3,0.003575685339690107,Cloud
group_358,3,0.003575685339690107,Cloud
group_356,3,0.003575685339690107,Cloud
group_307,3,0.003575685339690107,Cloud
group_291,3,0.003575685339690107,Cloud
group_267,3,0.003575685339690107,Cloud
group_106,3,0.003575685339690107,Cloud
group_100,3,0.003575685339690107,Cloud
recD2_1,3,0.003575685339690107,Cloud
group_59,3,0.003575685339690107,Cloud
group_4488,2,0.0023837902264600714,Cloud
group_4441,2,0.0023837902264600714,Cloud
group_4420,2,0.0023837902264600714,Cloud
fadD_2~~~fadD_1,2,0.0023837902264600714,Cloud
group_4404,2,0.0023837902264600714,Cloud
group_4377,2,0.0023837902264600714,Cloud
group_4369,2,0.0023837902264600714,Cloud
group_4357,2,0.0023837902264600714,Cloud
group_4356,2,0.0023837902264600714,Cloud
group_4355,2,0.0023837902264600714,Cloud
group_4354,2,0.0023837902264600714,Cloud
group_4352,2,0.0023837902264600714,Cloud
group_4351,2,0.0023837902264600714,Cloud
group_4341,2,0.0023837902264600714,Cloud
group_4340,2,0.0023837902264600714,Cloud
group_4334,2,0.0023837902264600714,Cloud
group_4333,2,0.0023837902264600714,Cloud
group_4332,2,0.0023837902264600714,Cloud
group_4330,2,0.0023837902264600714,Cloud
group_4329,2,0.0023837902264600714,Cloud
group_4328,2,0.0023837902264600714,Cloud
group_4327,2,0.0023837902264600714,Cloud
group_4326,2,0.0023837902264600714,Cloud
group_4325,2,0.0023837902264600714,Cloud
group_4324,2,0.0023837902264600714,Cloud
group_4306,2,0.0023837902264600714,Cloud
group_4305,2,0.0023837902264600714,Cloud
group_4284,2,0.0023837902264600714,Cloud
group_4283,2,0.0023837902264600714,Cloud
group_4282,2,0.0023837902264600714,Cloud
group_4281,2,0.0023837902264600714,Cloud
group_4277,2,0.0023837902264600714,Cloud
group_4276,2,0.0023837902264600714,Cloud
group_4265,2,0.0023837902264600714,Cloud
group_4262,2,0.0023837902264600714,Cloud
group_4257,2,0.0023837902264600714,Cloud
group_4254,2,0.0023837902264600714,Cloud
group_4253,2,0.0023837902264600714,Cloud
group_4249,2,0.0023837902264600714,Cloud
group_4248,2,0.0023837902264600714,Cloud
group_4247,2,0.0023837902264600714,Cloud
group_4246,2,0.0023837902264600714,Cloud
group_4245,2,0.0023837902264600714,Cloud
group_4244,2,0.0023837902264600714,Cloud
group_4243,2,0.0023837902264600714,Cloud
group_4242,2,0.0023837902264600714,Cloud
group_4241,2,0.0023837902264600714,Cloud
group_4239,2,0.0023837902264600714,Cloud
group_4238,2,0.0023837902264600714,Cloud
group_4237,2,0.0023837902264600714,Cloud
group_4236,2,0.0023837902264600714,Cloud
group_4233,2,0.0023837902264600714,Cloud
group_4232,2,0.0023837902264600714,Cloud
group_4231,2,0.0023837902264600714,Cloud
group_4230,2,0.0023837902264600714,Cloud
group_4229,2,0.0023837902264600714,Cloud
group_4228,2,0.0023837902264600714,Cloud
group_4227,2,0.0023837902264600714,Cloud
group_4226,2,0.0023837902264600714,Cloud
group_4225,2,0.0023837902264600714,Cloud
aadB,2,0.0023837902264600714,Cloud
group_4224,2,0.0023837902264600714,Cloud
gdx_2,2,0.0023837902264600714,Cloud
group_4223,2,0.0023837902264600714,Cloud
group_4221,2,0.0023837902264600714,Cloud
group_4220,2,0.0023837902264600714,Cloud
group_4218,2,0.0023837902264600714,Cloud
group_4211,2,0.0023837902264600714,Cloud
group_4210,2,0.0023837902264600714,Cloud
group_4192,2,0.0023837902264600714,Cloud
group_4191,2,0.0023837902264600714,Cloud
group_4190,2,0.0023837902264600714,Cloud
group_4180,2,0.0023837902264600714,Cloud
group_4174,2,0.0023837902264600714,Cloud
group_4173,2,0.0023837902264600714,Cloud
group_4172,2,0.0023837902264600714,Cloud
group_4170,2,0.0023837902264600714,Cloud
group_4157,2,0.0023837902264600714,Cloud
group_4156,2,0.0023837902264600714,Cloud
group_4155,2,0.0023837902264600714,Cloud
group_4154,2,0.0023837902264600714,Cloud
IntTn_1,2,0.0023837902264600714,Cloud
group_4152,2,0.0023837902264600714,Cloud
group_4151,2,0.0023837902264600714,Cloud
group_4138,2,0.0023837902264600714,Cloud
group_4131,2,0.0023837902264600714,Cloud
group_4129,2,0.0023837902264600714,Cloud
group_4128,2,0.0023837902264600714,Cloud
bprV,2,0.0023837902264600714,Cloud
group_4117,2,0.0023837902264600714,Cloud
group_4116,2,0.0023837902264600714,Cloud
group_4115,2,0.0023837902264600714,Cloud
dinG_2,2,0.0023837902264600714,Cloud
group_4113,2,0.0023837902264600714,Cloud
group_4109,2,0.0023837902264600714,Cloud
group_4108,2,0.0023837902264600714,Cloud
group_4107,2,0.0023837902264600714,Cloud
group_4105,2,0.0023837902264600714,Cloud
group_4104,2,0.0023837902264600714,Cloud
group_4103,2,0.0023837902264600714,Cloud
group_4102,2,0.0023837902264600714,Cloud
group_4100,2,0.0023837902264600714,Cloud
group_4099,2,0.0023837902264600714,Cloud
group_4098,2,0.0023837902264600714,Cloud
group_4097,2,0.0023837902264600714,Cloud
group_4096,2,0.0023837902264600714,Cloud
group_4086,2,0.0023837902264600714,Cloud
group_4085,2,0.0023837902264600714,Cloud
cysH_2,2,0.0023837902264600714,Cloud
group_4084,2,0.0023837902264600714,Cloud
group_4082,2,0.0023837902264600714,Cloud
group_4079,2,0.0023837902264600714,Cloud
group_4078,2,0.0023837902264600714,Cloud
group_4077,2,0.0023837902264600714,Cloud
group_4076,2,0.0023837902264600714,Cloud
group_4075,2,0.0023837902264600714,Cloud
group_4050,2,0.0023837902264600714,Cloud
group_4046,2,0.0023837902264600714,Cloud
group_4004,2,0.0023837902264600714,Cloud
rpmD_1,2,0.0023837902264600714,Cloud
group_3999,2,0.0023837902264600714,Cloud
group_3998,2,0.0023837902264600714,Cloud
group_3990,2,0.0023837902264600714,Cloud
group_3988,2,0.0023837902264600714,Cloud
group_3987,2,0.0023837902264600714,Cloud
group_3985,2,0.0023837902264600714,Cloud
group_3984,2,0.0023837902264600714,Cloud
group_3983,2,0.0023837902264600714,Cloud
group_3982,2,0.0023837902264600714,Cloud
group_3981,2,0.0023837902264600714,Cloud
cheB,2,0.0023837902264600714,Cloud
COQ3,2,0.0023837902264600714,Cloud
group_3978,2,0.0023837902264600714,Cloud
ydhP_2,2,0.0023837902264600714,Cloud
group_3977,2,0.0023837902264600714,Cloud
group_3975,2,0.0023837902264600714,Cloud
group_3973,2,0.0023837902264600714,Cloud
group_3972,2,0.0023837902264600714,Cloud
group_3971,2,0.0023837902264600714,Cloud
group_3970,2,0.0023837902264600714,Cloud
abgT_2,2,0.0023837902264600714,Cloud
group_3969,2,0.0023837902264600714,Cloud
group_3968,2,0.0023837902264600714,Cloud
group_3966,2,0.0023837902264600714,Cloud
mprA_2,2,0.0023837902264600714,Cloud
group_3951,2,0.0023837902264600714,Cloud
group_3950,2,0.0023837902264600714,Cloud
group_3945,2,0.0023837902264600714,Cloud
group_3943,2,0.0023837902264600714,Cloud
pknD_1,2,0.0023837902264600714,Cloud
group_3942,2,0.0023837902264600714,Cloud
group_3941,2,0.0023837902264600714,Cloud
group_3926,2,0.0023837902264600714,Cloud
group_3915,2,0.0023837902264600714,Cloud
group_3909,2,0.0023837902264600714,Cloud
group_3901,2,0.0023837902264600714,Cloud
group_3885,2,0.0023837902264600714,Cloud
group_3883,2,0.0023837902264600714,Cloud
group_3882,2,0.0023837902264600714,Cloud
group_3874,2,0.0023837902264600714,Cloud
group_3871,2,0.0023837902264600714,Cloud
group_3857,2,0.0023837902264600714,Cloud
group_3855,2,0.0023837902264600714,Cloud
group_3854,2,0.0023837902264600714,Cloud
group_3845,2,0.0023837902264600714,Cloud
ycaD,2,0.0023837902264600714,Cloud
group_3844,2,0.0023837902264600714,Cloud
group_3839,2,0.0023837902264600714,Cloud
group_3836,2,0.0023837902264600714,Cloud
group_3834,2,0.0023837902264600714,Cloud
group_3832,2,0.0023837902264600714,Cloud
group_3831,2,0.0023837902264600714,Cloud
group_3829,2,0.0023837902264600714,Cloud
group_3828,2,0.0023837902264600714,Cloud
group_3827,2,0.0023837902264600714,Cloud
group_3826,2,0.0023837902264600714,Cloud
group_3825,2,0.0023837902264600714,Cloud
group_3823,2,0.0023837902264600714,Cloud
group_3822,2,0.0023837902264600714,Cloud
group_3821,2,0.0023837902264600714,Cloud
group_3820,2,0.0023837902264600714,Cloud
group_3819,2,0.0023837902264600714,Cloud
group_3818,2,0.0023837902264600714,Cloud
group_3817,2,0.0023837902264600714,Cloud
group_3816,2,0.0023837902264600714,Cloud
group_3813,2,0.0023837902264600714,Cloud
group_3812,2,0.0023837902264600714,Cloud
group_3811,2,0.0023837902264600714,Cloud
group_3809,2,0.0023837902264600714,Cloud
group_3808,2,0.0023837902264600714,Cloud
group_3807,2,0.0023837902264600714,Cloud
group_3806,2,0.0023837902264600714,Cloud
group_3805,2,0.0023837902264600714,Cloud
group_3804,2,0.0023837902264600714,Cloud
group_3803,2,0.0023837902264600714,Cloud
group_3802,2,0.0023837902264600714,Cloud
group_3801,2,0.0023837902264600714,Cloud
group_3799,2,0.0023837902264600714,Cloud
